MONTH,ZONA,CAT,NUM_SKUS_TURBO,USERS_TURBO,ORDERS_TURBO,TOTAL_PRICE_USD_TURBO,SOLD_UNITS_TURBO,AVG_TICKET_TURBO,MDOWN_AVG_TURBO,NUM_SKUS_CARULLA,USERS_CARULLA,ORDERS_CARULLA,TOTAL_PRICE_USD_CARULLA,SOLD_UNITS_CARULLA,AVG_TICKET_CARULLA,MDOWN_AVG_CARULLA,NPI,AOV_TURBO,BASKET_SIZE_TURBO,FRQUENCY_TURBO,AOV_CARULLA,BASKET_SIZE_CARULLA,FRQUENCY_CARULLA
2023-05-01,Costa,CERVEZAS,36,2853,4813,42915.55,9354,4.627798979,0.1386041217,35,603,776,7248.05,1570,4.60575253,0.1271440643,1.00478672,8.91659048,1.943486,1.686996,9.34027062,2.023196,1.286899
2023-05-01,Expansión - Centro,CERVEZAS,28,289,439,3724.38,763,4.855708935,0.1199426276,26,201,299,2460.74,529,4.697972544,0.1209420138,1.033575418,8.48378132,1.738041,1.519031,8.22989967,1.769231,1.487562
2023-05-01,Medellín,CERVEZAS,46,17967,31576,226431.41,51909,4.404182325,0.1017322221,42,1601,1914,15085.82,3514,4.301042047,0.114339686,1.0239803,7.17099728,1.643938,1.757444,7.88182863,1.835946,1.195503
2023-06-01,Bogotá,CERVEZAS,43,563,876,8000.19,1711,4.820847969,0.1282692468,38,214,285,3064.93,680,4.713571049,0.1597276695,1.022759161,9.13263699,1.953196,1.55595,10.75414035,2.385965,1.331776
2023-06-01,Bogotá,CERVEZAS,54,39904,69378,582028.87,125648,4.708252251,0.1074879954,49,3250,3960,37984.44,8271,4.651979743,0.1351918515,1.012096464,8.38924256,1.811064,1.738623,9.5920303,2.088636,1.218462
2023-06-01,Cali y Bucaramanga,CERVEZAS,38,7001,12578,96239.43,21431,4.537094905,0.1219480331,36,487,564,5691.64,1310,4.403400307,0.1647394722,1.030361673,7.6514096,1.703848,1.7966,10.09156028,2.322695,1.158111
2023-06-01,Costa,CERVEZAS,37,3040,5287,45790.73,10024,4.635722027,0.08521667163,34,633,806,8203.99,1798,4.688674371,0.1224169778,0.9887063295,8.66100435,1.895971,1.739145,10.17864764,2.230769,1.273302
2023-06-01,Costa,CERVEZAS,41,6699,12194,103363.2,23311,4.51848414,0.08683475444,36,421,498,4836.86,1071,4.541891906,0.1674760015,0.9948462522,8.47656224,1.911678,1.820272,9.71257028,2.150602,1.182898
2023-06-01,Expansión - Centro,CERVEZAS,28,287,395,2925.28,626,4.686791192,0.07486112792,24,202,271,2614.2,569,4.547172089,0.122983653,1.030704601,7.40577215,1.58481,1.376307,9.64649446,2.099631,1.341584
2023-06-01,Medellín,CERVEZAS,50,19008,33513,248894.95,55542,4.517918725,0.07815642784,45,1273,1486,12635.36,2874,4.411280039,0.1030398452,1.024174091,7.42681795,1.657327,1.7631,8.50293405,1.934051,1.167321
2023-07-01,Bogotá,CERVEZAS,53,36128,61669,500426.2,107742,4.715774814,0.09006335763,47,2683,3101,26099.34,5608,4.69252397,0.08613022388,1.00495487,8.11471242,1.747101,1.706959,8.41642696,1.808449,1.155796
2023-07-01,Bogotá,CERVEZAS,40,555,881,7737.18,1634,4.758486693,0.1571778164,33,179,241,2804.95,573,4.914731586,0.09048637236,0.9682088656,8.78227015,1.854711,1.587387,11.63879668,2.377593,1.346369
2023-07-01,Cali y Bucaramanga,CERVEZAS,36,6985,12657,96944.06,21549,4.547190519,0.1011083818,34,426,506,4231.26,950,4.483005443,0.1036966186,1.014317421,7.65932369,1.702536,1.812026,8.36217391,1.87747,1.187793
2023-07-01,Costa,CERVEZAS,40,6336,11677,98696.86,21427,4.690969176,0.08499696356,34,328,393,4205.83,911,4.644823709,0.1533594594,1.009934815,8.45224458,1.834975,1.842961,10.70185751,2.318066,1.198171
2023-07-01,Costa,CERVEZAS,39,2996,5276,46304.67,9969,4.720858151,0.07218135297,37,668,868,8756.6,1911,4.685964609,0.09197885579,1.007446395,8.77647271,1.8895,1.761015,10.08824885,2.201613,1.299401
2023-07-01,Expansión - Centro,CERVEZAS,27,320,447,3297.46,755,4.451895333,0.01639960614,22,173,219,1944.67,414,4.723129477,0.09617606689,0.9425732144,7.37686801,1.689038,1.396875,8.87977169,1.890411,1.265896
2023-07-01,Medellín,CERVEZAS,43,17455,30666,225244.49,49466,4.589043024,0.07321114113,41,1248,1459,12172.84,2745,4.478642014,0.07804796396,1.024650555,7.3450887,1.613057,1.75686,8.34327622,1.881426,1.169071
2023-08-01,Bogotá,CERVEZAS,48,35268,59914,481570.45,102677,4.772239466,0.1054566154,44,3250,3798,31978.29,7067,4.569553481,0.1108712193,1.044355753,8.03769486,1.71374,1.69882,8.41977093,1.860716,1.168615
2023-08-01,Bogotá,CERVEZAS,41,596,914,8069.35,1716,4.752790744,0.1693402909,33,188,251,2466.94,533,4.842994805,0.1144823474,0.9813743221,8.8286105,1.877462,1.533557,9.82844622,2.123506,1.335106
2023-08-01,Cali y Bucaramanga,CERVEZAS,36,6797,12033,93037.38,20028,4.699569909,0.1310189101,35,500,578,5037.46,1153,4.436130862,0.1021708136,1.059384868,7.73185241,1.664423,1.77034,8.71532872,1.99481,1.156
2023-08-01,Costa,CERVEZAS,39,2723,4719,40769.67,8955,4.619476839,0.103632729,36,660,860,8522.43,1907,4.553913502,0.08465077169,1.014397142,8.63947235,1.897648,1.733015,9.90980233,2.217442,1.30303
2023-08-01,Costa,CERVEZAS,39,6571,13307,98239.68,21494,4.637584376,0.1114152228,35,412,478,4094.13,960,4.355896255,0.1220739467,1.064668235,7.38255655,1.61524,2.02511,8.56512552,2.008368,1.160194
2023-08-01,Expansión - Centro,CERVEZAS,27,437,568,4142.34,916,4.529584276,0.1939838694,22,162,225,1895.71,414,4.651671113,0.1076033914,0.9737541986,7.29285211,1.612676,1.299771,8.42537778,1.84,1.388889
2023-08-01,Medellín,CERVEZAS,43,18349,32223,240220.54,52784,4.591642404,0.1064486857,39,1466,1716,13557.07,3117,4.404030276,0.09105306861,1.0426001,7.45494026,1.638085,1.756117,7.90039044,1.816434,1.170532
2023-09-01,Bogotá,CERVEZAS,40,586,915,8327.51,1745,4.814283203,0.1292091229,30,233,319,3743.16,800,4.814876455,0.1731730822,0.9998767877,9.10110383,1.907104,1.561433,11.73404389,2.507837,1.369099
2023-09-01,Bogotá,CERVEZAS,46,38591,66518,545105.84,115626,4.794224343,0.1092950455,44,3605,4394,40483.63,8968,4.575181158,0.1720226973,1.047876396,8.19486214,1.738266,1.723666,9.21338871,2.040965,1.218863
2023-09-01,Cali y Bucaramanga,CERVEZAS,36,6671,12091,93223.35,19946,4.723571117,0.1244023417,33,533,651,6345.39,1495,4.366359188,0.1722843556,1.081810019,7.71014391,1.649657,1.812472,9.74714286,2.296467,1.221388
2023-09-01,Costa,CERVEZAS,34,2812,5386,46945.98,10208,4.660951016,0.1087273514,33,711,907,9938.46,2253,4.483795829,0.1471438196,1.039510092,8.71629781,1.895284,1.915363,10.95750827,2.484013,1.275668
2023-09-01,Costa,CERVEZAS,35,7902,14529,126477.19,27743,4.634260446,0.1175193415,34,616,1082,8244.05,1901,4.392036128,0.1573220877,1.055150803,8.70515452,1.909491,1.838648,7.61926987,1.756932,1.756494
2023-09-01,Expansión - Centro,CERVEZAS,26,430,583,4266.87,940,4.557501534,0.05742346344,20,216,313,2954.29,638,4.580534613,0.1439542833,0.9949715304,7.31881647,1.61235,1.355814,9.4386262,2.038339,1.449074
2023-09-01,Medellín,CERVEZAS,40,18871,33292,248596.83,54484,4.594968883,0.1103238845,35,1309,1534,12538.96,2904,4.394843456,0.1304349637,1.045536418,7.46716418,1.636549,1.764188,8.17402868,1.89309,1.171887
2023-10-01,Bogotá,CERVEZAS,50,36762,62380,541559.68,117187,4.681250967,0.1370852688,44,3619,4352,39105.24,8415,4.729031586,0.1584010145,0.9898963207,8.6816236,1.878599,1.696861,8.98557904,1.933594,1.202542
2023-10-01,Bogotá,CERVEZAS,41,718,1143,14226.99,3124,4.61716105,0.1430208831,33,293,391,4440.69,980,4.652302586,0.1671199404,0.9924464208,12.44706037,2.733158,1.591922,11.35726343,2.506394,1.334471
2023-10-01,Cali y Bucaramanga,CERVEZAS,38,5769,10315,82054.7,17607,4.730862836,0.1437153077,32,499,587,5185.74,1203,4.464765897,0.1582552696,1.059599304,7.95489094,1.706932,1.788005,8.83431005,2.049404,1.176353
2023-10-01,Costa,CERVEZAS,37,9502,20212,223185.51,47893,4.719105569,0.1314497375,34,534,717,7184.09,1590,4.647474494,0.1646368129,1.015412903,11.04222788,2.369533,2.127131,10.01965132,2.217573,1.342697
2023-10-01,Costa,CERVEZAS,39,3022,7164,57020.99,12658,4.538736518,0.1485847486,35,629,779,7852.65,1732,4.577752545,0.143644257,0.9914770345,7.95937884,1.76689,2.370615,10.08042362,2.223363,1.238474
2023-10-01,Expansión - Centro,CERVEZAS,26,340,465,3238.13,731,4.474520915,0.04823788015,20,199,267,2076.49,440,4.719181973,0.1525764621,0.948156045,6.96372043,1.572043,1.367647,7.7771161,1.64794,1.341709
2023-10-01,Medellín,CERVEZAS,40,15700,27112,203624.68,43761,4.702868378,0.1241846637,38,1369,1590,13273.13,2894,4.660462982,0.1353805995,1.009098966,7.51050015,1.614082,1.726879,8.3478805,1.820126,1.161432
2023-11-01,Bogotá,CERVEZAS,52,35947,61766,500211.61,109058,4.651402308,0.07471693855,48,3704,4567,40674.21,9191,4.527798701,0.1397784279,1.02729883,8.09849448,1.765664,1.718252,8.90611123,2.012481,1.232991
2023-11-01,Bogotá,CERVEZAS,40,545,901,7224.07,1601,4.596585787,0.02496916463,30,233,309,3110.5,692,4.637414426,0.1297254814,0.9911958183,8.01783574,1.776915,1.653211,10.06634304,2.239482,1.32618
2023-11-01,Cali y Bucaramanga,CERVEZAS,39,5324,9484,70473.95,15317,4.641498533,0.06852650802,32,498,612,5703.12,1301,4.497427253,0.1441041153,1.032034155,7.4308256,1.615036,1.781367,9.31882353,2.125817,1.228916
2023-11-01,Costa,CERVEZAS,38,7624,14659,129087.42,28455,4.59925929,0.06252906024,32,468,592,6027.02,1380,4.428403941,0.1753495,1.038581699,8.80601815,1.941128,1.922744,10.18077703,2.331081,1.264957
2023-11-01,Costa,CERVEZAS,39,3029,8835,63587.03,14147,4.509705147,0.07048209328,35,671,887,8675.24,1988,4.42294638,0.1176767084,1.019615605,7.19717374,1.601245,2.916804,9.78042841,2.241263,1.321908
2023-11-01,Expansión - Centro,CERVEZAS,26,316,456,3162.45,705,4.521447351,0.003665815069,21,199,251,2088.06,445,4.703369882,0.1137031972,0.9613208112,6.93519737,1.546053,1.443038,8.31896414,1.772908,1.261307
2023-11-01,Medellín,CERVEZAS,41,16165,27250,198347.64,43646,4.583775461,0.05861776566,38,1843,2185,18236.17,4044,4.60120044,0.1160955655,0.9962129493,7.27881248,1.601688,1.685741,8.34607323,1.850801,1.185567
2023-12-01,Bogotá,CERVEZAS,42,802,1464,14109.79,2987,4.853676477,0.1162497652,32,292,400,4695.27,1010,4.75021167,0.1550903869,1.021781094,9.6378347,2.040301,1.825436,11.738175,2.525,1.369863
2023-12-01,Bogotá,CERVEZAS,51,42978,74631,656972.08,140839,4.759299132,0.09912439797,45,4133,4851,48810.82,10594,4.700741791,0.1575878775,1.012457043,8.80293819,1.887138,1.736493,10.06201196,2.18388,1.173724
2023-12-01,Cali y Bucaramanga,CERVEZAS,34,8555,15500,130305,27894,4.716145273,0.1058261315,31,746,917,9823.46,2170,4.714285423,0.157155216,1.000394514,8.40677419,1.799613,1.811806,10.71260632,2.366412,1.229223
2023-12-01,Costa,CERVEZAS,37,4526,9472,86134.09,18811,4.624972082,0.1224053441,35,1025,1278,13943.85,3081,4.562047467,0.1416708151,1.013793064,9.09354835,1.985959,2.092797,10.91068075,2.410798,1.246829
2023-12-01,Costa,CERVEZAS,39,8816,17536,161051.04,34945,4.71951285,0.1103526568,35,744,902,11557.28,2490,4.843685888,0.1896192511,0.9743639366,9.18402372,1.992758,1.989111,12.812949,2.760532,1.212366
2023-12-01,Expansión - Centro,CERVEZAS,26,439,616,4420.67,996,4.489140466,0.004008765324,23,256,342,3250.68,647,5.030529045,0.133671501,0.892379395,7.17641234,1.616883,1.403189,9.50491228,1.891813,1.335938
2023-12-01,Medellín,CERVEZAS,39,20918,36848,302597.23,63908,4.78486024,0.09402921806,34,2074,2407,22959.38,4966,4.728402363,0.1445152665,1.011940159,8.21203946,1.734368,1.761545,9.53858745,2.063149,1.160559
2024-01-01,Bogotá,CERVEZAS,37,624,1042,9735.55,1996,4.932691422,0.1004880652,29,154,203,2017.39,433,4.789858037,0.06875038212,1.029819962,9.3431382,1.915547,1.669872,9.93788177,2.133005,1.318182
2024-01-01,Bogotá,CERVEZAS,48,30647,51495,428688.09,89444,4.877120969,0.09532361124,41,2355,2742,21556.74,4753,4.638068499,0.05538571325,1.051541384,8.32484882,1.736945,1.680262,7.8616849,1.733406,1.164331
2024-01-01,Cali y Bucaramanga,CERVEZAS,35,5889,10753,82261.7,17770,4.686929227,0.0909299023,29,399,436,3183.96,770,4.28966388,0.05515058593,1.092609901,7.65011625,1.652562,1.825947,7.30266055,1.766055,1.092732
2024-01-01,Costa,CERVEZAS,38,5891,10750,92660.23,19953,4.770740468,0.09763309963,29,272,308,2932.68,702,4.328896753,0.08624721282,1.102068435,8.61955628,1.856093,1.824818,9.52168831,2.279221,1.132353
2024-01-01,Costa,CERVEZAS,38,3746,6369,62661.19,13294,4.792515096,0.09384625217,32,605,747,6880.96,1615,4.349408768,0.0479343888,1.10187737,9.83846601,2.087298,1.700214,9.21145917,2.161981,1.234711
2024-01-01,Expansión - Centro,CERVEZAS,25,350,479,3530.29,718,4.998409328,0.07969493058,24,184,271,2075.72,454,4.656922184,0.04543380147,1.073328935,7.37012526,1.498956,1.368571,7.65948339,1.675277,1.472826
2024-01-01,Medellín,CERVEZAS,39,17321,31378,245689.34,50786,4.875037542,0.09172087115,32,1103,1258,9655.2,2086,4.691374216,0.03890630783,1.039149153,7.82998725,1.618523,1.811558,7.67503975,1.658188,1.140526
2024-02-01,Bogotá,CERVEZAS,37,608,1055,9455.15,1963,4.864059514,0.06768998177,30,169,210,2113.78,428,5.284984468,0.1238498816,0.9203545523,8.96222749,1.860664,1.735197,10.06561905,2.038095,1.242604
2024-02-01,Bogotá,CERVEZAS,45,31399,52581,424530.75,88863,4.874687296,0.06706468053,40,2993,3521,31705.62,6449,5.015584097,0.1239814223,0.9719081969,8.07384321,1.690021,1.674607,9.00472025,1.831582,1.176412
2024-02-01,Cali y Bucaramanga,CERVEZAS,34,5994,10755,80674.46,17330,4.733524357,0.06688340651,31,415,482,4243.97,865,4.966455169,0.1297456608,0.9530991816,7.50111204,1.611344,1.794294,8.80491701,1.794606,1.161446
2024-02-01,Costa,CERVEZAS,38,2529,4383,40228.92,8580,4.758334062,0.07309660576,32,684,832,8459.38,1821,4.728097186,0.09933467309,1.006395147,9.17839836,1.957563,1.733096,10.16752404,2.188702,1.216374
2024-02-01,Costa,CERVEZAS,37,6350,10672,89752.88,19891,4.672372442,0.07041670587,29,396,501,6174.05,1303,5.540614345,0.1732174325,0.8432950121,8.41012744,1.863849,1.68063,12.32345309,2.600798,1.265152
2024-02-01,Expansión - Centro,CERVEZAS,28,388,582,4268.66,890,4.823237129,0.04624696077,23,197,298,2254.1,482,4.764244514,0.09835706351,1.012382365,7.33446735,1.52921,1.5,7.56409396,1.61745,1.51269
2024-02-01,Medellín,CERVEZAS,33,16309,29142,218936.02,46565,4.80361301,0.05550765852,29,1513,1749,14751.58,2951,5.153287328,0.100497789,0.9321453869,7.51273145,1.597866,1.786866,8.43429388,1.68725,1.155981
2024-03-01,Bogotá,CERVEZAS,42,826,1337,12473.35,2548,5.011612651,0.1271801308,34,230,318,3627.32,720,5.385852564,0.1390052373,0.930514267,9.32935677,1.905759,1.618644,11.40666667,2.264151,1.382609
2024-03-01,Bogotá,CERVEZAS,56,37894,64572,537700.55,109736,5.002197185,0.1100091014,48,4199,5038,45912.22,9595,4.910562647,0.1402162629,1.0186607,8.32714722,1.699436,1.704016,9.1131838,1.904526,1.199809
2024-03-01,Cali y Bucaramanga,CERVEZAS,43,7413,13014,101659.64,21387,4.81476637,0.1081789793,35,740,889,8784.68,1855,4.803205009,0.1480913803,1.00240701,7.81155986,1.643384,1.755565,9.88152981,2.086614,1.201351
2024-03-01,Costa,CERVEZAS,47,3817,6804,65395.08,13575,4.915299292,0.1174786357,37,1005,1293,13174.09,2797,4.854902775,0.1454768416,1.012440314,9.61126984,1.99515,1.782552,10.18877804,2.163186,1.286567
2024-03-01,Costa,CERVEZAS,43,7130,12652,108530.37,22563,4.919517086,0.1079464041,34,512,600,6556.15,1327,5.368184183,0.170838138,0.9164210688,8.57811966,1.783354,1.774474,10.92691667,2.211667,1.171875
2024-03-01,Expansión -  Costa,CERVEZAS,29,301,410,3715.98,757,4.896808768,0.1277580931,26,726,1054,11176.58,2357,4.870605859,0.1436479456,1.005379805,9.06336585,1.846341,1.362126,10.60396584,2.236243,1.451791
2024-03-01,Expansión - Centro,CERVEZAS,30,149,186,1788.98,371,4.945781492,0.1006761513,25,225,310,3487.27,737,4.982648336,0.1709905114,0.992600954,9.61817204,1.994624,1.248322,11.24925806,2.377419,1.377778
2024-03-01,Expansión - Centro,CERVEZAS,32,499,753,5351.37,1114,4.809032757,0.1132792297,27,328,480,4370.22,892,5.001469872,0.1394658189,0.9615238879,7.10673307,1.479416,1.509018,9.104625,1.858333,1.463415
2024-03-01,Medellín,CERVEZAS,43,17122,30422,237794.74,49053,4.940289065,0.09991792953,37,2130,2528,21579.52,4603,4.772476496,0.1329222179,1.035162576,7.81653869,1.612419,1.776778,8.53620253,1.820807,1.186854
2024-04-01,Bogotá,CERVEZAS,62,35214,60312,493560.66,99727,5.044482671,0.07818636513,52,3370,4035,34128.08,7043,4.971835801,0.1114762734,1.014611679,8.18345702,1.653518,1.712728,8.45801239,1.745477,1.197329
2024-04-01,Bogotá,CERVEZAS,46,678,1087,9899.02,1949,5.199551705,0.08070590792,32,148,186,1874.23,374,5.170196162,0.1155465543,1.005677839,9.10673413,1.793008,1.603245,10.07650538,2.010753,1.256757
2024-04-01,Cali y Bucaramanga,CERVEZAS,46,5473,9343,72290.74,14950,4.902643967,0.07929378546,38,568,665,5763.63,1241,4.803493975,0.1134993569,1.020641223,7.73742267,1.600128,1.707108,8.66711278,1.866165,1.170775
2024-04-01,Costa,CERVEZAS,48,2905,5001,47917.77,9854,4.9683762,0.08510774837,40,752,973,9466.72,2029,4.782796727,0.1005182849,1.038801455,9.58163767,1.970406,1.721515,9.72941418,2.085303,1.293883
2024-04-01,Costa,CERVEZAS,46,5625,9779,82638.86,16806,5.01493567,0.07538228689,38,346,391,4145.45,829,5.294824721,0.1394817852,0.9471391281,8.45064526,1.718581,1.738489,10.60217391,2.120205,1.130058
2024-04-01,Expansión -  Costa,CERVEZAS,32,285,451,3662.35,721,5.131853862,0.05833854997,28,451,635,5812.73,1259,4.725808117,0.09313390115,1.085920912,8.12050998,1.59867,1.582456,9.15390551,1.982677,1.407982
2024-04-01,Expansión - Centro,CERVEZAS,33,167,246,1881.8,405,4.71946952,0.04171443851,25,144,213,2382.85,490,5.051814618,0.1422733913,0.9342127288,7.6495935,1.646341,1.473054,11.1870892,2.300469,1.479167
2024-04-01,Expansión - Centro,CERVEZAS,30,295,439,3063.12,642,4.772839533,0.07195012626,25,219,339,2641.59,549,4.900738889,0.09963289046,0.9739020261,6.97749431,1.462415,1.488136,7.79230088,1.619469,1.547945
2024-04-01,Medellín,CERVEZAS,51,13649,23759,182973.47,37602,4.953408793,0.06317765725,41,1629,1907,15569.88,3247,4.889517962,0.09054012027,1.013066898,7.70122775,1.582642,1.740714,8.1645936,1.702674,1.170657
2024-05-01,Bogotá,CERVEZAS,47,771,1208,10617,2147,5.029545627,0.05951631877,35,199,264,2959.89,603,5.011074619,0.1286941853,1.003686037,8.78890728,1.777318,1.566796,11.21170455,2.284091,1.326633
2024-05-01,Bogotá,CERVEZAS,62,36426,61480,508152.14,103060,5.021386225,0.05128021002,52,3835,4693,44411.98,9082,5.001679598,0.1182190198,1.003940002,8.26532433,1.676318,1.687805,9.46345195,1.935223,1.223729
2024-05-01,Cali y Bucaramanga,CERVEZAS,49,5307,8782,67190.1,14080,4.83482115,0.05502641266,36,624,756,6815.44,1418,4.910894249,0.1338529151,0.9845093184,7.65088818,1.603279,1.654796,9.01513228,1.875661,1.211538
2024-05-01,Costa,CERVEZAS,51,6601,11335,94857.93,19756,4.895407865,0.064376798,41,646,768,8291.97,1511,5.657703039,0.1442054869,0.8652641948,8.36858668,1.74292,1.717164,10.79683594,1.967448,1.188854
2024-05-01,Costa,CERVEZAS,48,3099,5211,48843.62,9939,5.032855541,0.06088816737,37,847,1114,11493.82,2409,4.941118349,0.1113615473,1.018566079,9.37317597,1.907311,1.68151,10.31761221,2.162478,1.31523
2024-05-01,Expansión -  Costa,CERVEZAS,31,316,452,3803.07,685,5.595630802,0.05285103321,29,563,789,7670.8,1601,4.905575135,0.09760120518,1.140667638,8.41387168,1.515487,1.43038,9.72217997,2.029151,1.401421
2024-05-01,Expansión - Centro,CERVEZAS,30,360,524,3835.31,765,5.08591953,0.06494879913,28,212,307,2570.06,530,4.986727349,0.1166134197,1.019891238,7.31929389,1.459924,1.455556,8.37153094,1.726384,1.448113
2024-05-01,Expansión - Centro,CERVEZAS,36,266,367,2896.28,592,4.974324003,0.04951152796,26,142,195,2190.08,481,4.664371997,0.1663680548,1.066450962,7.89177112,1.613079,1.379699,11.23117949,2.466667,1.373239
2024-05-01,Medellín,CERVEZAS,52,14783,25553,199344.22,40729,4.975314363,0.0468753944,43,1611,1893,16583,3463,4.906154751,0.1003659389,1.0140965,7.80120612,1.593903,1.72854,8.76016904,1.829371,1.175047
2024-06-01,Bogotá,CERVEZAS,66,42181,71620,621712.68,124847,5.080493983,0.08904682727,54,4401,5241,52345.93,10504,5.11718217,0.1292841436,0.9928303925,8.68071321,1.743186,1.697921,9.98777523,2.004198,1.190866
2024-06-01,Bogotá,CERVEZAS,53,911,1343,12764.1,2516,5.186527703,0.09402774849,37,261,338,3929.61,774,5.351960172,0.127129634,0.9690893685,9.50416977,1.873418,1.474204,11.62606509,2.289941,1.295019
2024-06-01,Cali y Bucaramanga,CERVEZAS,52,6432,10773,87914.18,17817,5.003095249,0.09340800317,42,740,865,8496.91,1737,4.979822805,0.1414865061,1.004673348,8.16060336,1.653857,1.674907,9.82301734,2.008092,1.168919
2024-06-01,Costa,CERVEZAS,51,3900,6452,63697.94,12887,5.049018705,0.08806686193,38,1040,1390,14859.68,2948,5.302368583,0.1187664594,0.9522194894,9.87258834,1.997365,1.654359,10.69041727,2.120863,1.336538
2024-06-01,Costa,CERVEZAS,50,7513,13212,116877.94,23983,4.963040136,0.09752762369,37,720,862,10258.64,1825,5.848647858,0.1576450476,0.8485790659,8.84634726,1.815244,1.758552,11.90097448,2.117169,1.197222
2024-06-01,Expansión -  Costa,CERVEZAS,35,371,597,5035.34,878,5.825691879,0.0917543931,29,771,1049,10248.51,2134,4.889719044,0.1143242835,1.191416486,8.43440536,1.470687,1.609164,9.76979028,2.034318,1.360571
2024-06-01,Expansión - Centro,CERVEZAS,36,383,521,4625.03,955,4.971801362,0.1099785975,28,176,244,2854.73,624,4.778199294,0.1556352894,1.040517788,8.87721689,1.833013,1.360313,11.69971311,2.557377,1.386364
2024-06-01,Expansión - Centro,CERVEZAS,32,426,655,4840.37,977,4.969974359,0.09006572107,29,304,390,3639.09,734,5.052062275,0.1258050373,0.9837516024,7.38987786,1.491603,1.537559,9.331,1.882051,1.282895
2024-06-01,Medellín,CERVEZAS,55,16788,28627,230297.76,46411,5.038016371,0.07980867467,45,1872,2221,19582.83,4018,4.975923528,0.1153591536,1.012478657,8.04477451,1.621232,1.705206,8.81712292,1.809095,1.186432
2024-07-01,Bogotá,CERVEZAS,50,858,1289,12167.6,2391,5.20591326,0.07173105527,31,262,326,4229.07,840,5.197766075,0.1305985378,1.00156744,9.43956555,1.854926,1.502331,12.97260736,2.576687,1.244275
2024-07-01,Bogotá,CERVEZAS,71,41609,68511,610950.34,121426,5.119822618,0.06827587594,61,4366,5179,54134.99,10779,5.117099758,0.1250935198,1.00053211,8.91755105,1.772358,1.646543,10.45278818,2.08129,1.186212
2024-07-01,Cali y Bucaramanga,CERVEZAS,53,6208,10267,84948.14,17050,5.053958431,0.06700076433,39,670,767,7538.89,1516,5.143442085,0.1133341649,0.9826023794,8.27390085,1.66066,1.653834,9.82906128,1.976532,1.144776
2024-07-01,Costa,CERVEZAS,52,6932,12117,106732.54,21764,4.983586449,0.0765297871,35,679,791,9341.16,1759,5.514815917,0.1556759788,0.9036723119,8.8084955,1.796154,1.74798,11.80930468,2.223767,1.164948
2024-07-01,Costa,CERVEZAS,53,3634,6137,60662.41,12332,4.994228433,0.07735755737,45,855,1099,11596.34,2392,4.915367133,0.1137216764,1.016043827,9.88470099,2.009451,1.688773,10.55171975,2.176524,1.28538
2024-07-01,Expansión -  Costa,CERVEZAS,38,429,868,6426.62,1325,4.862533914,0.07743645763,29,698,951,9696.19,2000,4.92028774,0.1121237065,0.9882621038,7.40394009,1.526498,2.02331,10.19578339,2.103049,1.362464
2024-07-01,Expansión - Centro,CERVEZAS,37,425,621,4732.04,970,4.889836061,0.06069725853,28,249,338,3158.26,622,5.182834815,0.09418182857,0.9434674722,7.62003221,1.561997,1.461176,9.3439645,1.840237,1.35743
2024-07-01,Expansión - Centro,CERVEZAS,36,394,605,5449.8,1168,4.749291576,0.0842871294,22,130,165,2351.78,515,4.790800466,0.153436595,0.9913357088,9.00793388,1.930579,1.535533,14.25321212,3.121212,1.269231
2024-07-01,Medellín,CERVEZAS,61,16918,28535,231564.86,46533,5.053334329,0.06172138119,52,1735,2009,17793.93,3652,5.017836374,0.1003561222,1.007074355,8.11511687,1.630734,1.686665,8.85710801,1.81782,1.157925
2024-08-01,Bogotá,CERVEZAS,68,37641,64755,550146.58,109772,5.094845647,0.07692344499,62,4072,5072,48726.48,9922,5.01932431,0.1495419277,1.015046116,8.49581623,1.69519,1.720332,9.60695584,1.95623,1.24558
2024-08-01,Bogotá,CERVEZAS,52,803,1283,11771.2,2343,5.149205085,0.08002667365,37,213,292,3203.45,638,5.223991728,0.1296696571,0.9856840044,9.17474669,1.826189,1.597758,10.97071918,2.184932,1.370892
2024-08-01,Cali y Bucaramanga,CERVEZAS,54,6041,10569,83828.81,17075,5.01380736,0.08165499438,45,686,836,8538.4,1730,5.073438875,0.1551307855,0.9882463321,7.93157442,1.615574,1.749545,10.21339713,2.069378,1.218659
